Unnamed: 0,Unnamed: 1,Office of the University Controller ,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Accounting & Property Services,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
87,,,,Dell monitor,,,,,,,,
88,,,,Dell All-in-one,DRTP0M2,,,,,,,
89,,,,White wood podium cart,,,,,,,,
90,,,,Junk Box,,,,,,,,
91,,,,Dell Monitor,,,,,,,,
92,,,,Dell Monitor,,,,,,,,
93,,,,Dell Monitor,,,,,,,,
94,,,,Dell Monitor,,,,,,,,
95,,,,Dell Monitor,,,,,,,,
96,,,,Dell Monitor,,,,,,,,
97,,,,Dell Monitor,,,,,,,,
98,,,,Dell Monitor,,,,,,,,
99,,,,Dell Monitor,,,,,,,,
100,,,,Dell Monitor,,,,,,,,
101,,,,Dell Monitor,,,,,,,,
102,,,,Dell Monitor,,,,,,,,
103,,,,iPad,DMPQ4G0MG5VW,,,,,,,
104,,,,Surface Pro,050396542553,,,,,,,
105,,,,Mac Mini ,C07GJ089DjD2,,,,,,,
106,,,,Dell Latitude E6440,645KF12,,,,,,,
107,,,,Dell Latitude E6440,H6STH12,,,,,,,
108,,,,Dell Latitude E5470,5215RF2,,,,,,,
109,,,,Dell Latitude E5570,H4R5R72,,,,,,,
110,,,,Dell Inspirion,H15YB82,,,,,,,
111,,,,Dell Latitude E5570,BRTSQ72,,,,,,,
112,,,,Dell Latitude E6430,3DT9HV1,,,,,,,
113,,,,iPad,GCTV21LVHLJJ,,,,,,,
114,,,,Opitplex 9020,5HJBFX1,,,,,,,
115,,,,Opitplex 9021,8J69YV1,,,,,,,
116,,,,Optiplex 7090,208LTV1,,,,,,,
117,,,,iPad,DMPN852HF4YF,,,,,,,
118,,,,,,,,,,,,
119,,,,,,,,,,,,
120,,,,,,,,,,,,
